system:index,area,class,territory,year,.geo
31_8_20,707.2159975036635,35,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_8_21,410062.01525286876,39,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_8_22,8006.660019818093,40,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_8_23,319239.60318196437,41,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_8_24,3211.5213892028833,46,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_8_25,101.79104564208983,47,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_8_26,20335.27519907814,48,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_8_27,461.2261997192392,49,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_8_28,48981.74874987031,50,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_8_29,39.0572611206055,62,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_8_30,4.623605310058594,91,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_9_0,6999194.150901674,3,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_9_1,80036.8991430945,4,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_9_2,10329.22392031833,5,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_9_3,2072490.9806053196,6,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_9_4,182.73907496948306,9,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_9_5,224811.77927178761,11,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_9_6,28345.403032556096,12,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_9_7,401064.04349821166,15,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_9_8,56.4297016906739,20,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_9_9,55857.024058844,21,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_9_10,33.21994778442397,23,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_9_11,521.3767914978027,24,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_9_12,6417.900427722171,25,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_9_13,5699.113845812927,29,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_9_14,1873.0949415344649,30,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_9_15,6.158301287841791,31,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_9_16,198184.0374796008,33,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_9_17,89.09500607910154,35,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_9_18,3294.801989263876,39,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_9_19,6836.83712894285,41,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_9_20,120.93521074218673,49,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_9_21,220.14669997558738,50,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_0,4.043149493186216E7,3,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_1,193501.79958740866,4,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_2,355790.0272685729,5,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_3,5989339.391726329,6,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_4,12881.269267248543,9,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_5,841657.4665340208,11,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_6,63540.431948271435,12,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_7,396585.64607504377,15,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_8,27.84692653808599,20,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_9,30433.02100648803,21,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_10,12147.731704357848,23,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_11,680.8150052673335,24,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_12,4555.6271132385245,25,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_13,3466.570624133302,29,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_14,22107.058386840614,30,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_15,112.70804930419906,31,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_16,16056.439836413414,32,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_17,414459.3590284958,33,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_18,138.00973994140628,35,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_19,96.58019858398436,39,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_20,1293.3767661987051,40,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_21,2209.9904906188967,41,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_22,85.26356156616316,46,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_23,34.7441542175293,47,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_24,5.291382470703127,48,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_25,3507.5061191650343,49,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_26,5565.785686218302,50,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_10_27,55.123642651367234,91,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_0,3.366680021888864E7,3,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_1,4139975.2201261446,4,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_2,95640.33774441859,5,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_3,2608307.241823443,6,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_4,3183.9300383605955,7,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_5,20912.817948346066,9,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_6,1766758.5576705167,11,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_7,1914683.1905784737,12,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_8,9980.455856567794,13,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_9,451672.29290741397,15,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_10,3457.701028704826,20,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_11,116226.69143073726,21,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_12,124749.8899719844,23,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_13,2131.229951574708,24,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_14,4280.536121386706,25,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_15,373275.3091609462,29,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_16,3800.4432392639155,30,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_17,15.897741638183595,31,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_18,1035.7019240234335,32,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_19,267976.4023910081,33,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_20,68.54440466308598,35,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_21,18884.745455212847,39,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_22,1666.8860126952916,40,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_23,12014.678989032076,41,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_24,3376.8910326293985,46,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_25,11.586293695068358,47,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_26,289.58327460937505,48,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_27,125490.14312635726,49,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_28,54658.71398086366,50,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_29,1.3815738769531252,62,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_11_30,161.80730712890605,84,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_0,1.9414281674243424E7,3,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_1,1.971723194289774E7,4,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_2,330841.8675910249,5,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_3,2945393.9768995135,6,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_4,6031.46040802612,7,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_5,316553.32684102136,9,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_6,1521390.3387477277,11,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_7,1920374.3446532383,12,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_8,216380.7861051979,13,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_9,1.58915334850851E7,15,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_10,208237.674458172,20,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_11,2555169.934329257,21,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_12,159043.2301506294,23,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_13,318274.3433095506,24,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_14,129544.21548720707,25,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_15,279923.7000434427,29,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_16,32422.030598144487,30,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_17,22428.02285490716,31,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_18,23326.09181068117,32,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_19,1653938.1363637038,33,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_20,8830.623363379062,35,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_21,759993.2935413857,39,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_22,31604.816511541743,40,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_23,605408.4682606027,41,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_24,90638.10138823878,46,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_25,5276.710184222412,47,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_26,96689.48476585123,48,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_27,132475.2628638046,49,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_28,157629.1604524084,50,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_29,210.47770821533223,62,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_30,0.26092649536132817,75,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_31,2862.117955725073,84,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_12_32,403.1990273864749,91,13,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_0,126338.17669443926,3,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_1,73519.4379165589,4,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_2,937.984312042237,5,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_3,6598.823684527591,6,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_4,0.08597930297851562,7,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_5,2615.7420054138174,9,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_6,11687.212982147226,11,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_7,58587.12313297127,12,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_8,85.10096011352537,13,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_9,556509.4604306882,15,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_10,9132.612902758767,20,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_11,383016.29253038124,21,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_12,2128.767686999511,23,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_13,3422518.2362757875,24,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_14,46923.793037524476,25,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_15,55.383024310302794,29,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_16,8706.516032824691,30,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_17,110.11954614257809,31,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_18,92.13419111938481,32,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_19,10038.303288537598,33,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_20,29.662316168212882,35,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_21,19702.9543510864,39,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_22,187.4680255187989,40,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_23,32669.120846734648,41,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_24,2088.0762391540516,46,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_25,389.6139359985362,47,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_26,6239.191420312502,48,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_27,4355.87958341675,49,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_28,5124.067881823724,50,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_29,6.421288946533205,75,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_30,48.69302090454097,84,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_13_31,10.710753704833984,91,14,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_0,435727.8192184196,3,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_1,256855.21947171222,4,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_2,22688.970105450422,5,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_3,926198.5582840868,6,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_4,2972.8816414794974,7,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_5,4380.65988405763,9,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_6,695058.9194244528,11,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_7,93924.43132005629,12,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_8,1171.5613528015135,13,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_9,549419.5977489533,15,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_10,2826.752280505371,20,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_11,132655.71600944773,21,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_12,13678.703395739778,23,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_13,8730.072938488775,24,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_14,23421.810882513426,25,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_15,1416.8045304809627,29,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_16,13901.46291856682,30,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_17,10523.252006152357,31,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_18,1704.7833868408109,32,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_19,1.3435712818557883E7,33,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_20,144.09543956909178,35,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_21,7451.021235150146,39,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_22,7947.440443121287,40,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_23,25469.694992810026,41,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_24,218.65084702758784,46,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_25,65.97587890014645,47,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_26,2900.7009173950205,48,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_27,1031.7308454650881,49,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_28,4458.534265631102,50,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_29,274.47716448974603,84,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_14_30,1.7854209106445318,91,15,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_0,7435802.622573474,3,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_1,796937.961958816,4,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_2,8263.214590032965,5,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_3,907076.1455126778,6,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_4,953.0959891601558,7,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_5,19493.071944830626,9,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_6,192971.45170081223,11,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_7,140477.26577128295,12,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_8,1752.3624795471314,13,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_9,778855.0128055336,15,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_10,11350.819750781233,20,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_11,70890.38692457283,21,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_12,1254.50240010986,23,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_13,513.0096338317865,24,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_14,3767.5700489074675,25,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_15,15931.571182830685,29,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_16,2325.3347059082166,30,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_17,132.18336489257814,31,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_18,336.29486911621245,32,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_19,30033.42467052616,33,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_20,3.573878771972657,35,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_21,110103.38660242199,39,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_22,64.85701002197248,40,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_23,37715.0548139774,41,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_24,252.20929680175763,46,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_25,22.907599102783216,47,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_26,1979.5906886779887,48,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_27,8404.246847057935,49,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_28,2956.308578991688,50,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_15_29,34.14440307617188,91,99,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_0,3.6119372831867084E7,3,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_1,3.0077167135568485E7,4,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_2,108392.16001468593,5,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_3,2573816.8602813915,6,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_4,12297.400609735043,7,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_5,2148441.8694022694,9,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_6,2468937.042607512,11,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_7,5403087.156009036,12,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_8,149953.49781225013,13,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_9,4.6080817998989455E7,15,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_10,2271303.0342067126,20,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_11,6380078.904739203,21,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_12,60969.13205139773,23,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_13,103546.32965440695,24,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_14,163276.7159253966,25,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_15,274732.1959152064,29,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_16,63063.49323547987,30,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_17,14252.75688192153,31,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_18,9421.983696063215,32,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_19,526545.6373594032,33,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_20,70318.47956252946,35,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_21,8422139.272840878,39,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_22,462455.1300107664,40,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_23,3438689.8156854366,41,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_24,674694.1391329282,46,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_25,69589.62054934044,47,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_26,241114.6874217233,48,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_27,132061.61991771145,49,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_28,179998.19622178603,50,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_29,3709.0849792175227,62,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_30,96.04829772949246,75,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_31,2796.9663672484694,84,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_16_32,1782.116917352295,91,113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_0,8.925085014613113E7,3,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_1,4185429.605252259,4,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_2,2576.7768011657795,5,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_3,6086335.928177067,6,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_4,5574.639347332757,7,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_5,1324.9623146301296,9,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_6,2333069.8689103713,11,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_7,3407549.216645882,12,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_8,19.23366901855467,13,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_9,591310.581758312,15,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_10,4359.347817388828,20,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_11,128493.2434064087,21,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_12,1862.3089594910366,23,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_13,1183.345423187256,24,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_14,4704.72469006348,25,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_15,276943.92548506847,29,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_16,10552.237083728083,30,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_17,26.201699847412137,31,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_18,91.0102448059081,32,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_19,281198.60932519526,33,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_20,4.018528247070311,35,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_21,45193.10572204616,39,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_22,49088.9442680604,41,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_23,137.03758973388668,46,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_24,0.16576738281249997,47,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_25,199.88315316162158,48,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_26,5392.459222137504,49,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_27,1076.6458714294442,50,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_28,11.006567077636722,62,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0_29,0.794754833984375,91,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_1_0,6265507.405898688,3,2,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_1_1,243318.47139324373,4,2,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_1_2,2259.4865239684987,5,2,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_1_3,2039009.433438819,6,2,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_1_4,86.37403257446286,7,2,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_1_5,5465.3641936584445,9,2,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_1_6,591583.0683482481,11,2,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_1_7,57048.26927402356,12,2,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
